pdb_id,model_number,plddt,cdr1a_plddt,cdr1b_plddt,cdr2a_plddt,cdr2b_plddt,cdr3a_plddt,cdr3b_plddt,iptm_mean,iptm_tcrpmhc,pdockq,avgipde_a,avgipde_b,avgipae_a,avgipae_b,pdockq2_a,pdockq2_b,seed,ipsae,ipsae_d0chn,iptm_af,ipsae_d0dom,iptm_d0chn,seed,sample,ranking_score,iRMSD,TCR-iRMSD,Peptide-RMSD,MHC-iRMSD,CDR3a-RMSD,CDR3b-RMSD,DockQ,iRMSD-DockQ,lRMSD-DockQ,Fnat,Clashes,Quality,avgpdockq2,avgipae,avgipde
8rj5,1,89.8295018642804,74.678,73.16857142857144,72.1665,85.67425,81.65270270270268,84.75353658536586,0.654,0.56,0.247,0.4931540374936989,0.4975928299654482,0.4605555555555555,0.4605555555555556,0.0553963944482968,0.0415411771871976,415232346,0.09501725,0.3735985,0.56,0.3353345,0.3353345,415232346,1,0.7399748495997801,2.2821858,3.8789172,3.428551,1.3097341,3.3355749,4.0942087,0.265,2.64,14.15,0.286,1,AQ,0.048468785817747204,0.46055555555555555,0.49537343372957354
9hlj,4,90.35093023255814,71.32511111111111,79.54561403508772,72.99380281690141,82.67333333333335,78.76882352941176,69.72597701149424,0.5640000000000001,0.4225,0.133,0.5731573177334357,0.487256187226206,0.3490625,0.3490625,0.0600674525755366,0.0245260608155602,2663763092,0.08944625,0.44355025,0.4225,0.3429855,0.3429855,2663763092,4,0.6452112109410096,2.2391074,4.2115097,2.2584555,1.0208008,4.859069,4.0369487,0.222,2.81,21.634,0.312,0,AQ,0.0422967566955484,0.3490625,0.5302067524798209
9hlj,3,90.87178037886954,75.8468888888889,79.92052631578947,75.33788732394366,82.83757575757575,82.15588235294115,69.14172413793105,0.64,0.5425,0.34,0.6687441279819456,0.587956196753233,0.455686274509804,0.455686274509804,0.1263892289173074,0.0472881371324979,2663763092,0.2130175,0.50470775,0.5425,0.45802175,0.45802175,2663763092,3,0.7227071254874231,1.778442,2.8942459,2.278915,1.1508548,2.9080822,3.0341046,0.526,1.987,5.971,0.545,0,MQ,0.08683868302490265,0.455686274509804,0.6283501623675893
9hlj,2,91.034845217927,77.02377777777778,79.98947368421054,77.42309859154929,83.58151515151515,83.12960784313725,68.56091954022989,0.6559999999999999,0.575,0.262,0.7100476633293669,0.6295405679675321,0.4389130434782609,0.4389130434782608,0.1689769033925105,0.065447957278736,2663763092,0.2286355,0.51747125,0.575,0.47427325,0.47427325,2663763092,2,0.7386268552881825,2.0421522,3.6216555,2.1087804,1.1640911,3.1560805,5.2036185,0.466,2.41,5.886,0.442,0,AQ,0.11721243033562326,0.4389130434782609,0.6697941156484495
9hlj,0,90.62054828276604,72.45488888888889,79.59877192982457,73.51408450704224,83.31272727272727,79.41901960784314,71.30666666666667,0.5860000000000001,0.4575,0.161,0.6097850376657307,0.5178208340927724,0.3513888888888889,0.3513888888888888,0.0772885209120695,0.0290035371756715,2663763092,0.12053225,0.464593,0.4575,0.3782955,0.3782955,2663763092,0,0.6667011727227108,2.1007216,3.8585825,2.365787,1.0126514,4.2882776,3.694414,0.267,2.744,18.098,0.39,0,AQ,0.0531460290438705,0.35138888888888886,0.5638029358792516
9hlj,1,90.8641999075928,74.50044444444447,79.48122807017545,74.19788732394368,82.82545454545453,81.19156862745099,69.16747126436782,0.632,0.5275,0.344,0.644371034426104,0.566612492176872,0.3595081967213115,0.3595081967213114,0.1054855042332281,0.0382644477172073,2663763092,0.18680475,0.49492325,0.5275,0.4414424999999999,0.4414424999999999,2663763092,1,0.7166885831380256,2.47519,4.2980843,2.3071933,1.5382783,4.3360653,4.3676157,0.376,2.951,8.609,0.429,0,AQ,0.07187497597521769,0.35950819672131146,0.605491763301488
3d39,1,93.95055211947503,92.7443181818182,94.00065217391302,93.33630952380952,94.1791489361702,95.11970588235296,92.76885057471264,0.844,0.85,0.549,0.9624642421558356,0.9314153871096676,0.8113333333333332,0.8113333333333332,0.8476393329766833,0.7088916140086954,728117249,0.6516759999999999,0.8484155,0.85,0.8484155,0.8484155,728117249,1,0.9131463105163928,0.74061847,1.2268281,1.0359945,0.47183734,0.47856727,0.8561757,0.886,0.597,2.529,0.875,0,HQ,0.7782654734926893,0.8113333333333332,0.9469398146327517
3d39,0,93.76598431135918,93.0009090909091,94.33608695652174,93.54452380952382,94.15297872340425,95.64176470588237,92.65379310344828,0.852,0.8574999999999999,0.552,0.9629548808351164,0.9315980717785556,0.8136956521739129,0.8136956521739132,0.849886799850451,0.7148215401586745,728117249,0.65981825,0.85402375,0.8574999999999999,0.85402375,0.85402375,728117249,0,0.9161719657707867,0.7297015,1.1602509,1.1951361,0.460745,0.5172012,0.8357292,0.9,0.609,1.972,0.893,0,HQ,0.7823541700045628,0.813695652173913,0.947276476306836
3d39,2,93.9659254789561,92.83477272727274,94.32673913043476,93.26904761904764,94.3072340425532,95.42941176470588,92.73689655172412,0.844,0.85,0.524,0.9615330796817302,0.9301973364510692,0.8102222222222221,0.8102222222222223,0.8409857877634538,0.7062962947192456,728117249,0.6440137499999999,0.84655525,0.85,0.84655525,0.84655525,728117249,2,0.913550228723304,0.75462717,1.188475,1.0515031,0.5246166,0.44076174,0.84540397,0.866,0.603,2.572,0.821,0,HQ,0.7736410412413497,0.8102222222222222,0.9458652080663996
3d39,4,94.17015990345452,93.21,94.39956521739131,93.8852380952381,94.33574468085108,95.79,93.1303448275862,0.8560000000000001,0.8674999999999999,0.563,0.9657548262169376,0.941145787986858,0.85,0.85,0.8593111659539033,0.7482855269875607,728117249,0.6632757499999999,0.8648899999999999,0.8674999999999999,0.8648899999999999,0.8648899999999999,728117249,4,0.9200091846491816,0.80170095,1.243497,1.2713267,0.5377983,0.5183542,0.82551026,0.908,0.571,1.763,0.893,0,HQ,0.803798346470732,0.85,0.9534503071018978
3d39,3,93.76853371549254,92.84590909090907,93.83065217391304,93.56857142857142,94.19510638297872,95.37264705882352,92.69057471264368,0.8460000000000001,0.855,0.547,0.9625119142083736,0.9306326212921018,0.79625,0.79625,0.8483964522199026,0.709828163176393,728117249,0.6519895,0.85006275,0.855,0.85006275,0.85006275,728117249,3,0.9132746589921404,0.73499185,1.1744689,0.9457699,0.5142688,0.45156324,0.8605236,0.927,0.552,1.485,0.929,0,HQ,0.7791123076981478,0.79625,0.9465722677502377
5c0c,0,93.66771437063456,93.98235294117649,85.6711627906977,96.95564705882352,96.969,95.44857142857144,96.14888888888892,0.868,0.885,0.469,0.9776809465616604,0.9778838154882672,0.8032142857142857,0.8032142857142858,0.9206808225432276,0.9154148213251132,1259042150,0.705228,0.88866575,0.885,0.88866575,0.88866575,1259042150,0,0.9090089785149826,0.74177754,0.94991267,0.7314343,0.66306674,0.5092051,1.0009227,0.875,0.69,2.623,0.887,0,HQ,0.9180478219341703,0.8032142857142857,0.9777823810249637
5c0c,1,93.8198127507802,94.00725490196078,85.65744186046513,96.9195294117647,97.1375,95.91979591836734,96.22768518518518,0.874,0.8925000000000001,0.487,0.9793398327852316,0.9796087701514692,0.7826666666666665,0.7826666666666667,0.9259377348266816,0.920473440554186,1259042150,0.7159205,0.89562225,0.8925000000000001,0.89562225,0.89562225,1259042150,1,0.9147963121801292,0.77827317,1.1564845,0.7919855,0.60775846,0.7406717,1.1920153,0.844,0.848,3.328,0.906,0,HQ,0.9232055876904338,0.7826666666666666,0.9794743014683505
5c0c,3,93.81502600683608,94.08117647058825,86.30697674418604,96.96541176470588,97.0335,95.74979591836735,96.23583333333332,0.868,0.8875,0.494,0.9779532423795976,0.9784928997032551,0.809310344827586,0.8093103448275861,0.92310552284611,0.9174648194159324,1259042150,0.71122425,0.8909385000000001,0.8875,0.8909385000000001,0.8909385000000001,1259042150,3,0.9127938127206436,0.79622614,0.9965173,0.8604049,0.7115067,0.62903744,1.1062816,0.85,0.757,3.065,0.868,0,HQ,0.9202851711310212,0.809310344827586,0.9782230710414264
5c0c,4,93.86214742160796,94.24941176470588,86.55162790697673,97.07,97.083,95.8961224489796,96.20935185185188,0.882,0.9,0.509,0.9801150935571876,0.9809086796923334,0.809310344827586,0.8093103448275861,0.9278956943069172,0.9236938161974924,1259042150,0.7309565,0.901771,0.9,0.901771,0.901771,1259042150,4,0.9211462304574992,0.72974616,1.0352561,0.8668627,0.5774335,0.6361239,1.0936416,0.868,0.758,2.821,0.906,0,HQ,0.9257947552522048,0.809310344827586,0.9805118866247605
5c0c,2,93.49413434388468,93.97627450980391,85.5286046511628,96.8489411764706,96.8925,95.40489795918366,96.18305555555555,0.868,0.8875,0.499,0.977793430832646,0.97751553375436,0.8109677419354837,0.8109677419354839,0.9208222801584592,0.9114207948197176,1259042150,0.702674,0.88719675,0.8875,0.88719675,0.88719675,1259042150,2,0.9105761101027948,0.7772447,1.0647732,0.7904646,0.6575848,0.65856546,1.143589,0.858,0.767,2.904,0.887,0,HQ,0.9161215374890884,0.8109677419354838,0.9776544822935029
7n6e,4,89.61422628951748,68.52374999999999,72.00771428571429,71.92671052631579,76.77000000000001,73.05804347826086,78.1893670886076,0.534,0.3275,0.205,0.4401720133532792,0.430019614239602,0.2022222222222222,0.2022222222222222,0.035698043916637,0.0256560499561743,2774331314,0.014584,0.3942765,0.3275,0.195286,0.195286,2774331314,4,0.6036949790160852,2.6394691,4.542426,1.666928,1.6296641,4.5611033,4.024363,0.381,3.299,7.744,0.426,1,AQ,0.03067704693640565,0.2022222222222222,0.4350958137964406
7n6e,3,89.48214944788988,69.0835,71.71199999999999,70.93631578947367,76.3153846153846,72.33869565217393,78.0106329113924,0.538,0.3349999999999999,0.21,0.4615182478387726,0.4433537252959432,0.2180487804878048,0.2180487804878048,0.0407688206807946,0.026741909692728,2774331314,0.01495675,0.40044975,0.3349999999999999,0.2018744999999999,0.2018744999999999,2774331314,3,0.6046655433857889,2.4539661,4.22999,1.569365,1.5058779,3.8781612,4.027028,0.382,3.177,7.441,0.397,0,AQ,0.033755365186761296,0.2180487804878048,0.4524359865673579
7n6e,2,89.59063530479503,68.4185,68.90171428571428,70.86921052631577,75.93897435897436,72.13543478260871,76.96367088607595,0.506,0.2875,0.164,0.4032597529428233,0.423524977962247,0.2680645161290322,0.2680645161290322,0.0308675209885995,0.0248562901942809,2774331314,0.0132555,0.37341975,0.2875,0.1785255,0.1785255,2774331314,2,0.5732763154538985,9.013859,18.20547,1.9197904,1.5628575,12.2918625,12.347816,0.052,17.634,38.856,0.103,0,LQ,0.0278619055914402,0.2680645161290322,0.4133923654525351
7n6e,0,89.36428376947512,68.65950000000001,70.63914285714284,69.5775,76.36871794871796,71.83978260869564,77.1726582278481,0.506,0.29,0.13,0.4189347794588401,0.4105602323984098,0.3219047619047618,0.3219047619047619,0.0340675947583506,0.023414585981913,2774331314,0.01302925,0.3702775,0.29,0.17510375,0.17510375,2774331314,0,0.5717330315242792,9.061794,18.3187,1.8886447,1.5085385,12.617963,12.413968,0.047,17.17,39.583,0.088,0,LQ,0.028741090370131797,0.32190476190476186,0.41474750592862497
7n6e,1,89.7810406897595,70.6635,74.67828571428572,72.54526315789474,77.90769230769232,74.14500000000001,79.70936708860759,0.5900000000000001,0.425,0.275,0.5683326556615959,0.5438118184569408,0.2172340425531915,0.2172340425531916,0.0761829383655865,0.0453520374382221,2774331314,0.016655,0.42192425,0.425,0.2489085,0.2489085,2774331314,1,0.659375674362213,2.1376693,3.776545,1.3201311,1.2224511,3.138099,3.9537277,0.464,2.838,6.506,0.544,1,AQ,0.060767487901904296,0.21723404255319156,0.5560722370592683
5wkf,4,92.03948372445116,81.1625,74.71333333333334,89.7890625,94.5590625,93.15744680851068,91.5335483870968,0.8220000000000001,0.8200000000000001,0.587,0.9578129435103336,0.9511648103080652,0.8163636363636361,0.8163636363636365,0.8191698314017589,0.7376810919797012,612165763,0.60002325,0.8043005,0.8200000000000001,0.8043005,0.8043005,612165763,4,0.8858529298049906,0.6299456,0.9049016,0.5442382,0.53745055,0.88418174,0.925275,0.866,0.988,1.994,0.953,0,HQ,0.77842546169073,0.8163636363636363,0.9544888769091995
5wkf,3,92.12336714610144,81.036,75.42098039215686,90.17390625,95.015625,93.59851063829788,91.6636559139785,0.8220000000000001,0.8175,0.59,0.9612564950191258,0.9542419926901026,0.8496078431372549,0.8496078431372549,0.8352033607244579,0.752651004468085,612165763,0.6023277499999999,0.805586,0.8175,0.805586,0.805586,612165763,3,0.8905467224440342,0.6089514,0.9115859,0.6705242,0.48397344,0.930669,0.9405586,0.827,1.142,2.125,0.906,0,HQ,0.7939271825962715,0.8496078431372549,0.9577492438546142
5wkf,2,92.13068130204393,81.275,75.44039215686274,90.4025,95.5490625,94.11744680851064,92.29709677419352,0.828,0.8275,0.599,0.9665237055624336,0.9597027410044726,0.790892857142857,0.7908928571428572,0.8567611442865626,0.7842598380663269,612165763,0.62427825,0.8171085,0.8275,0.8171085,0.8171085,612165763,2,0.8956801741344236,0.60684603,0.9209492,0.55824083,0.48958775,0.9700313,0.9509899,0.82,1.099,3.016,0.922,0,HQ,0.8205104911764447,0.7908928571428571,0.9631132232834532
5wkf,0,92.26496290688873,81.282,75.26,90.3246875,95.476875,93.91531914893616,92.87548387096774,0.8380000000000001,0.84,0.582,0.9638138497350904,0.957616736710686,0.8556862745098038,0.8556862745098041,0.8440512695455124,0.7692949379545289,612165763,0.64155225,0.8309765,0.84,0.8309765,0.8309765,612165763,0,0.8969547213629,0.5828135,0.8656848,0.5558614,0.47763216,0.9309063,0.89534456,0.822,1.04,3.29,0.922,0,HQ,0.8066731037500205,0.855686274509804,0.9607152932228882
5wkf,1,92.1538198334595,81.902,74.8807843137255,90.7725,95.2284375,93.73148936170212,92.27559139784948,0.828,0.8300000000000001,0.594,0.9657117376846606,0.9604951709393283,0.7998181818181817,0.799818181818182,0.8528937246874898,0.7870210004141114,612165763,0.6240465,0.81773825,0.8300000000000001,0.81773825,0.81773825,612165763,1,0.895764729344085,0.62381166,0.9349553,0.54953676,0.51205117,0.96303135,0.9488331,0.813,1.097,3.114,0.906,0,HQ,0.8199573625508005,0.7998181818181818,0.9631034543119945
7dzn,2,90.207854676475,73.6561111111111,75.06135135135135,75.67255319148937,78.34176470588235,76.00102040816327,78.55700000000002,0.548,0.3725,0.139,0.5315298355941842,0.510942936099289,0.4088461538461538,0.4088461538461538,0.0497502658305375,0.0357314479541414,2756317113,0.01824275,0.44500175,0.3725,0.2343815,0.2343815,2756317113,2,0.6122919207353597,1.0108879,1.6181601,1.2343496,0.7754133,0.87041646,0.6981297,0.613,1.081,5.518,0.476,0,MQ,0.042740856892339446,0.4088461538461538,0.5212363858467366
7dzn,4,90.09197567932743,73.21296296296295,74.8754054054054,75.97521276595745,79.65970588235294,76.73428571428572,79.31785714285715,0.5599999999999999,0.39,0.138,0.5566066396728434,0.5393470735376529,0.4092592592592592,0.4092592592592592,0.0594596977246741,0.0418086666288318,2756317113,0.01850975,0.44665925,0.39,0.245575,0.245575,2756317113,4,0.6260150350969903,0.87521076,1.2469916,1.348875,0.6899622,1.1908782,0.8669474,0.717,0.622,3.638,0.452,0,MQ,0.050634182176752945,0.4092592592592592,0.5479768566052481
7dzn,3,89.88515388079868,73.55148148148149,76.40432432432432,73.09223404255319,77.1635294117647,72.25897959183673,78.57300000000001,0.4939999999999999,0.29,0.138,0.4282637426732052,0.4239231415603965,0.2525714285714285,0.2525714285714285,0.0289968539869185,0.0213270054731456,2756317113,0.0153915,0.40862475,0.29,0.1986985,0.1986985,2756317113,3,0.560095364531864,7.100562,16.200872,2.6651587,2.3988128,13.091456,15.477194,0.02,12.008,39.689,0.0,0,LQ,0.025161929730032048,0.2525714285714285,0.4260934421168009
7dzn,1,89.80142020717611,72.50703703703704,76.0327027027027,72.34914893617022,77.87058823529411,73.04795918367347,77.99757142857143,0.486,0.285,0.159,0.4085851759176034,0.4065113249028476,0.2509302325581395,0.2509302325581395,0.0272540611201043,0.0201494972098148,2756317113,0.01530025,0.40805075,0.285,0.1940812499999999,0.1940812499999999,2756317113,1,0.556932732711941,6.9954395,16.089027,2.4892879,2.1695087,13.588309,15.921679,0.019,11.867,40.226,0.0,0,LQ,0.023701779164959552,0.2509302325581395,0.40754825041022547
7dzn,0,89.90978681879596,73.64518518518518,75.07108108108109,74.37478723404256,78.8120588235294,76.32285714285713,78.33642857142857,0.546,0.37,0.141,0.5171031582931594,0.4977074831433449,0.3796875,0.3796874999999999,0.0481877400224833,0.0336030518182206,2756317113,0.0178017499999999,0.4422372499999999,0.37,0.23490175,0.23490175,2756317113,0,0.6165447900748834,0.79841757,0.99531484,1.2573097,0.6779452,0.87674904,0.7661224,0.789,0.489,1.673,0.5,0,MQ,0.04089539592035195,0.37968749999999996,0.5074053207182522
7pbc,0,93.0425128360012,92.25727272727272,95.76847826086956,93.619625,94.39608695652176,92.67,92.75915492957748,0.882,0.895,0.547,0.984403477543816,0.9785747023990286,0.8262162162162162,0.8262162162162162,0.930328461930024,0.89242104389471,740196249,0.7766755,0.903644,0.895,0.903644,0.903644,740196249,0,0.9297680334984576,0.91551065,1.5115045,0.8558965,0.54757965,1.758429,1.7280871,0.807,0.988,2.013,0.776,0,HQ,0.911374752912367,0.8262162162162162,0.9814890899714223
7pbc,1,92.989383871942,92.0640909090909,95.554347826087,94.053375,94.56108695652172,92.55108108108108,93.07873239436618,0.8699999999999999,0.885,0.539,0.9831078005211196,0.9774480465968468,0.8225,0.8225,0.928704559366748,0.8939997941594432,740196249,0.75526725,0.89202325,0.885,0.89202325,0.89202325,740196249,1,0.9215621586648336,0.7945471,1.2329043,0.48206198,0.5767705,1.5987527,0.5199162,0.817,0.98,2.07,0.806,0,HQ,0.9113521767630957,0.8225,0.9802779235589831
7pbc,3,92.90181365146482,92.37818181818184,95.56978260869565,92.957125,93.18869565217392,91.15351351351352,92.89732394366196,0.876,0.8925000000000001,0.553,0.982799709197174,0.9783246578014791,0.8092857142857142,0.8092857142857142,0.9216847976384404,0.8843383090915891,740196249,0.76135425,0.89705225,0.8925000000000001,0.89705225,0.89705225,740196249,3,0.9247343322609922,0.888045,1.4107218,0.83528674,0.5846228,1.6731471,0.70769256,0.799,1.22,2.064,0.851,1,MQ,0.9030115533650147,0.8092857142857142,0.9805621834993266
7pbc,4,93.0672093023256,91.69681818181816,95.51456521739128,93.292125,94.44413043478262,92.19108108108108,93.1395774647887,0.874,0.89,0.54,0.9823716039586556,0.9768994976885972,0.8127027027027027,0.8127027027027026,0.9240424490704102,0.8864226946050584,740196249,0.7625645,0.89505425,0.89,0.89505425,0.89505425,740196249,4,0.92454350281723,0.81801856,1.320189,0.8112286,0.5129166,2.175192,0.50868016,0.801,1.03,2.006,0.776,1,MQ,0.9052325718377343,0.8127027027027027,0.9796355508236264
7pbc,2,92.8813424947146,91.82090909090908,95.03956521739131,93.621125,94.36173913043478,92.44324324324324,93.0543661971831,0.866,0.88,0.549,0.9809224145496525,0.9745735514827184,0.8047222222222223,0.8047222222222223,0.9203554261848508,0.8781380285579492,740196249,0.73947525,0.88424825,0.88,0.88424825,0.88424825,740196249,2,0.913572793760833,0.7803808,1.1502287,0.7349164,0.58726114,1.5258894,0.7486663,0.819,1.095,1.871,0.851,1,HQ,0.8992467273714,0.8047222222222223,0.9777479830161855
8rlt,4,92.08956997533907,89.04357142857143,93.813125,88.42547619047619,91.77122448979593,93.30416666666666,91.4663736263736,0.836,0.845,0.477,0.9615625891978926,0.953252697838046,0.8504761904761905,0.8504761904761906,0.8207161988064677,0.7526916670544255,1702226469,0.6382242499999999,0.8462385,0.845,0.8462385,0.8462385,1702226469,4,0.8956400125142986,0.8624712,1.1845835,0.8148952,0.73663336,0.84548265,1.5402929,0.822,0.584,4.7,0.831,0,HQ,0.7867039329304466,0.8504761904761906,0.9574076435179693
8rlt,3,92.0516029593095,88.56261904761905,93.38729166666668,88.26833333333332,92.06020408163266,93.50111111111111,91.60736263736264,0.8379999999999999,0.845,0.461,0.9574176558591324,0.9492322785039684,0.8204545454545454,0.8204545454545454,0.7996557154819265,0.7347787805085029,1702226469,0.63378975,0.84881275,0.845,0.84881275,0.84881275,1702226469,3,0.8975790463587252,0.8137202,1.2042648,0.5352783,0.67079437,0.7402933,1.5601723,0.86,0.524,4.104,0.877,0,HQ,0.7672172479952146,0.8204545454545454,0.9533249671815505
8rlt,2,91.95128082614058,88.66547619047618,93.67958333333333,88.02940476190477,91.49816326530612,92.42444444444445,91.3742857142857,0.836,0.845,0.458,0.9569023209138318,0.9500647593001804,0.8319047619047618,0.831904761904762,0.8019598869304422,0.7388858805047208,1702226469,0.6334642500000001,0.8451405,0.845,0.8451405,0.8451405,1702226469,2,0.8968289038396423,0.80044633,1.1306869,0.74693877,0.66832566,0.5999797,1.5391366,0.846,0.537,4.596,0.877,0,HQ,0.7704228837175815,0.8319047619047619,0.9534835401070061
